,avg_win,avg_gus,avg_dir,rfm,Month,aag,aaw,aar,aad
934,0.9,1.8,180.0,0.18,12,11.353003533568906,7.546643109540636,0.13053003533568905,216.86925795053003
935,0.4,0.9,183.0,0.18,12,11.353003533568906,7.546643109540636,0.13053003533568905,216.86925795053003
936,12.1,17.8,194.0,0.18,12,11.353003533568906,7.546643109540636,0.13053003533568905,216.86925795053003
937,12.1,17.3,234.0,0.18,12,11.353003533568906,7.546643109540636,0.13053003533568905,216.86925795053003
938,17.5,25.9,230.0,0.18,12,11.353003533568906,7.546643109540636,0.13053003533568905,216.86925795053003
939,17.2,25.6,246.0,0.19,12,11.353003533568906,7.546643109540636,0.13053003533568905,216.86925795053003
940,14.4,21.6,236.0,0.19,12,11.353003533568906,7.546643109540636,0.13053003533568905,216.86925795053003
941,12.6,19.3,239.0,0.19,12,11.353003533568906,7.546643109540636,0.13053003533568905,216.86925795053003
942,10.8,15.3,234.0,0.0,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
943,7.7,10.7,233.0,0.0,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
944,10.6,15.5,237.0,0.0,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
945,10.5,14.9,238.0,0.0,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
946,7.2,10.0,243.0,0.0,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
947,5.6,8.2,251.0,0.0,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
948,3.2,5.2,57.0,0.0,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
949,1.6,2.7,252.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
950,1.5,2.6,29.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
951,6.2,8.8,238.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
952,6.3,10.1,249.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
953,8.6,13.7,255.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
954,14.0,21.5,250.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
955,14.8,22.2,238.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
956,15.8,22.6,239.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
957,8.9,13.0,237.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
958,14.5,21.5,243.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
959,21.8,31.7,247.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
960,22.3,32.0,245.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
961,10.2,14.7,239.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
962,16.3,23.9,241.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
963,15.6,22.8,240.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
964,10.7,15.7,243.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
965,3.4,5.2,52.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
966,17.5,25.5,241.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
967,11.4,16.5,230.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
968,8.3,12.8,240.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
969,17.8,26.8,245.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
970,13.5,19.4,233.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
971,11.4,16.3,237.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
972,9.1,13.0,235.0,0.04,1,12.121138211382114,8.1869918699187,0.08766937669376694,243.07588075880759
973,5.4,8.1,248.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
974,6.5,9.8,254.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
975,16.7,26.5,255.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
976,15.5,20.9,231.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
977,14.6,20.5,233.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
978,13.1,18.5,223.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
979,3.5,5.4,47.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
980,2.1,3.6,60.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
981,1.6,3.2,91.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
982,1.7,3.3,82.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
983,5.6,8.6,244.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
984,11.4,16.5,236.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
985,12.8,18.3,227.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
986,9.8,14.1,235.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
987,6.1,9.5,249.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
988,8.7,12.5,235.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
989,3.5,6.0,157.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
990,7.0,10.6,180.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
991,9.6,14.3,245.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
992,6.2,9.4,236.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
993,4.2,6.4,41.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
994,2.6,4.5,50.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
995,4.0,6.2,221.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
996,4.9,8.1,230.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
997,2.3,4.1,330.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
998,7.9,11.4,237.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
999,9.5,13.8,228.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
1000,6.6,9.7,238.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
1001,6.6,9.8,239.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
1002,8.2,11.8,235.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
1003,8.4,12.0,230.0,0.0,3,10.195283018867924,6.85377358490566,0.23933962264150943,215.90880503144655
1004,9.2,12.4,239.0,0.0,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1005,4.4,6.5,39.0,0.0,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1006,1.7,3.1,80.0,0.21,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1007,1.8,2.9,53.0,0.22,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1008,2.4,4.1,127.0,0.22,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1009,10.4,15.1,234.0,0.22,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1010,10.3,15.3,241.0,0.22,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1011,5.5,8.1,229.0,0.22,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1012,3.8,6.3,275.0,0.22,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1013,2.8,4.7,87.0,0.22,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1014,2.7,4.7,58.0,0.31,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1015,10.4,15.2,244.0,0.31,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1016,9.1,13.3,236.0,0.31,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1017,2.0,3.5,53.0,0.32,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1018,3.8,5.9,329.0,0.46,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1019,5.8,9.4,254.0,0.46,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1020,8.4,12.1,240.0,0.46,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1021,9.3,13.2,231.0,0.46,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1022,6.5,10.2,255.0,0.47,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1023,8.2,11.9,234.0,0.48,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1024,8.1,12.0,248.0,0.48,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1025,3.6,5.6,38.0,0.48,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1026,2.1,3.7,337.0,0.48,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1027,4.8,7.4,254.0,0.48,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1028,2.6,4.4,252.0,0.48,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1029,4.9,7.4,203.0,0.54,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1030,12.7,19.3,251.0,0.54,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1031,10.7,15.6,245.0,0.54,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1032,4.6,6.8,237.0,0.54,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1033,7.1,10.5,240.0,0.54,4,8.599376947040499,5.726479750778816,0.5156697819314642,216.7663551401869
1034,10.3,14.7,232.0,0.0,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1035,6.5,9.8,251.0,0.12,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1036,3.1,5.3,277.0,0.12,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1037,7.3,10.7,239.0,0.12,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1038,8.9,12.9,235.0,0.12,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1039,2.9,5.2,77.0,0.21,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1040,3.5,5.3,54.0,0.33,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1041,1.9,3.7,82.0,0.34,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1042,3.6,5.8,193.0,0.34,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1043,6.2,9.2,244.0,0.34,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1044,2.9,4.6,70.0,0.38,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1045,2.6,4.1,55.0,0.53,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1046,2.4,4.1,321.0,0.59,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1047,2.0,3.6,77.0,0.59,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1048,2.5,4.6,98.0,0.59,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1049,6.8,10.0,229.0,0.59,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1050,7.5,10.8,234.0,0.59,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1051,5.4,8.4,247.0,0.59,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1052,3.0,4.6,61.0,0.99,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1053,2.6,4.3,239.0,1.0,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1054,2.6,4.5,262.0,1.0,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1055,5.1,7.8,239.0,1.0,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1056,2.3,4.1,97.0,1.22,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1057,6.4,9.5,235.0,1.22,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1058,2.0,3.6,248.0,1.22,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1059,5.5,9.3,188.0,1.22,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1060,11.7,17.3,241.0,1.22,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1061,12.6,18.4,245.0,1.22,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1062,2.3,4.1,318.0,1.22,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1063,4.4,7.1,286.0,1.22,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1064,3.0,4.9,59.0,1.22,5,11.974777448071217,4.794065281899109,1.0198516320474778,202.41839762611275
1065,5.9,8.7,280.0,0.0,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1066,4.5,6.6,329.0,0.13,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1067,3.8,6.0,209.0,0.13,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1068,3.0,5.5,123.0,0.13,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1069,2.7,4.5,56.0,0.26,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1070,4.4,6.9,76.0,0.26,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1071,3.8,6.0,48.0,0.26,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1072,5.6,8.5,230.0,0.26,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1073,11.2,16.5,241.0,0.26,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1074,11.4,16.5,235.0,0.26,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1075,5.1,8.1,204.0,0.26,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1076,3.9,6.3,253.0,0.26,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1077,4.7,7.1,235.0,0.26,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1078,3.5,5.8,82.0,0.26,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1079,3.3,5.4,21.0,0.27,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1080,2.9,4.9,51.0,0.27,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1081,9.7,14.7,249.0,0.27,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1082,7.8,11.4,234.0,0.27,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1083,8.8,13.5,239.0,0.27,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1084,4.5,7.3,69.0,0.27,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1085,2.9,5.0,77.0,0.27,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1086,6.5,9.7,237.0,0.27,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1087,7.4,10.9,242.0,0.27,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1088,3.7,5.9,236.0,0.27,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1089,3.6,5.9,223.0,0.27,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1090,7.4,10.9,238.0,0.27,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1091,7.0,10.6,242.0,0.38,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1092,3.5,5.5,221.0,0.44,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1093,5.2,8.0,255.0,0.44,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1094,3.9,5.9,242.0,0.44,6,7.525490196078431,4.394957983193278,0.5249299719887955,204.46498599439775
1095,3.1,5.1,102.0,0.0,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1096,3.6,5.5,319.0,0.07,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1097,2.0,3.6,307.0,0.08,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1098,3.5,5.7,61.0,0.08,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1099,4.0,6.3,244.0,0.08,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1100,3.6,5.7,224.0,1.33,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1101,1.5,2.6,17.0,3.0,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1102,1.9,3.3,66.0,3.3,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1103,2.3,4.1,73.0,3.31,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1104,1.9,3.7,78.0,3.31,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1105,3.0,4.9,39.0,3.32,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1106,2.8,4.6,7.0,3.32,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1107,2.5,4.4,95.0,3.32,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1108,3.8,6.4,239.0,3.32,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1109,6.1,9.3,241.0,3.5,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1110,4.4,6.7,234.0,3.54,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1111,5.1,7.8,243.0,3.54,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1112,2.1,3.6,145.0,3.54,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1113,1.5,2.6,263.0,3.69,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1114,2.9,4.8,245.0,3.69,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1115,2.7,4.5,308.0,3.71,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1116,3.2,5.2,292.0,3.79,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1117,4.1,6.2,206.0,3.82,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1118,3.8,6.0,234.0,3.98,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1119,6.6,9.8,237.0,4.06,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1120,2.4,3.9,54.0,4.06,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1121,2.5,4.3,213.0,4.14,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1122,4.5,7.0,264.0,4.3,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1123,2.6,4.2,242.0,4.4,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1124,2.2,3.7,327.0,4.48,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1125,3.3,5.5,257.0,4.48,7,7.3276073619631905,3.625766871165644,1.1716564417177913,199.7883435582822
1126,6.2,9.3,251.0,0.07,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1127,3.8,6.3,239.0,0.08,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1128,7.0,10.7,245.0,0.08,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1129,3.7,6.0,71.0,0.08,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1130,2.2,3.9,93.0,0.08,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1131,5.9,8.7,268.0,0.22,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1132,2.8,4.5,11.0,0.23,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1133,1.8,3.4,61.0,0.23,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1134,2.4,3.7,23.0,0.23,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1135,2.2,3.9,75.0,0.26,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1136,5.4,8.5,256.0,0.26,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1137,2.1,3.9,84.0,0.26,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1138,4.4,6.8,257.0,0.26,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1139,2.4,4.1,258.0,0.26,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1140,5.4,7.9,241.0,0.26,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1141,3.2,5.1,57.0,0.26,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1142,2.9,4.7,13.0,0.29,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1143,2.8,4.7,57.0,0.29,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1144,2.9,4.9,85.0,0.29,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1145,2.7,4.3,315.0,0.29,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1146,1.7,3.1,99.0,0.29,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1147,4.4,6.8,248.0,0.3,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1148,1.7,2.9,273.0,0.7,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1149,2.9,4.5,328.0,0.74,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1150,3.5,5.9,97.0,0.74,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1151,2.0,3.4,22.0,0.74,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1152,3.5,5.2,256.0,0.74,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1153,2.9,4.5,324.0,0.76,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1154,5.2,7.8,239.0,0.76,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1155,3.6,5.6,251.0,0.77,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1156,2.3,4.2,166.0,0.77,8,5.549266862170088,3.467155425219941,0.5578885630498533,215.6275659824047
1157,4.0,6.2,230.0,0.0,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1158,6.0,8.7,221.0,0.0,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1159,5.2,7.8,242.0,0.0,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1160,4.1,7.0,265.0,0.0,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1161,3.0,5.1,293.0,0.0,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1162,3.8,6.1,254.0,0.0,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1163,2.7,4.4,55.0,0.11,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1164,2.0,3.5,45.0,0.12,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1165,1.8,3.5,144.0,0.12,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1166,5.1,7.9,241.0,0.12,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1167,3.8,5.9,240.0,0.5,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1168,2.1,3.7,72.0,0.59,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1169,2.1,3.7,40.0,0.6,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1170,1.6,3.2,149.0,0.61,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1171,2.3,4.0,279.0,0.61,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1172,2.7,4.6,281.0,0.61,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1173,3.4,5.3,50.0,0.61,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1174,3.1,5.3,251.0,0.62,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1175,4.6,6.9,217.0,0.62,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1176,2.1,3.7,72.0,0.62,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1177,2.0,3.5,69.0,0.62,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1178,2.1,3.7,53.0,0.62,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1179,3.8,5.9,246.0,0.62,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1180,5.1,7.7,252.0,0.66,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1181,3.3,5.1,290.0,0.8,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1182,1.9,3.2,358.0,1.31,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1183,1.6,2.8,4.0,1.33,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1184,1.3,2.6,97.0,1.34,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1185,1.3,2.5,155.0,1.35,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1186,3.7,5.8,329.0,1.35,9,13.804946996466432,3.8964664310954067,0.2864310954063604,209.53003533568904
1187,2.1,3.8,82.0,0.0,10,8.464809384164223,5.4668621700879765,0.45008797653958943,209.06451612903226
1188,7.2,10.5,239.0,0.0,10,8.464809384164223,5.4668621700879765,0.45008797653958943,209.06451612903226
1189,7.7,12.1,247.0,0.0,10,8.464809384164223,5.4668621700879765,0.45008797653958943,209.06451612903226
1190,2.5,4.5,86.0,0.0,10,8.464809384164223,5.4668621700879765,0.45008797653958943,209.06451612903226
1191,3.7,5.7,60.0,0.02,10,8.464809384164223,5.4668621700879765,0.45008797653958943,209.06451612903226
